Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
343,0.1548353992402553,0.03241896578689214,0.737929391860962,0.0444140255364563,0.8429773092269898,0.0317404774446337,0.2441108167171478,0.061928236105976454,0.6137586385011673,0.07706527226332871,0.7558891832828522,0.06192823610597646
344,0.1458843871951103,0.014279144919917523,0.7484650909900665,0.020760465996251917,0.8523850440979004,0.013935153436967307,0.23758197426795957,0.09086894907519408,0.6265978187322616,0.11298826141595524,0.7624180257320404,0.09086894907519409
345,0.14709694683551786,0.0185880334752221,0.7536128103733063,0.02482095778390175,0.8551934421062469,0.017440958613625816,0.22797626256942746,0.08005166135586494,0.6374253749847412,0.10574271937534488,0.7720237374305725,0.08005166135586493
346,0.1463691264390945,0.018281440544259155,0.748522299528122,0.029109919160995753,0.8513091087341309,0.022723360378058267,0.32488991618156426,0.24701071534835756,0.5481247048825025,0.21357113501063593,0.6751100824214518,0.24701071951239006
347,0.14761299341917036,0.013342246853106145,0.7420855045318604,0.029268864510378464,0.845966899394989,0.024061576173296354,0.3129396319389343,0.2534948342902073,0.5645936535671353,0.22094835313273822,0.6870603679679335,0.2534948345659817
348,0.17212421521544452,0.07516172852084006,0.719487464427948,0.08209369318279063,0.8233341097831726,0.07385951467487649,0.38921881318092344,0.2904817973378537,0.4900079768151045,0.25206106810316825,0.6107811864465476,0.2904817977082569
349,0.18389938622713084,0.09589856791565035,0.7024867594242096,0.1181691071030424,0.811515498161316,0.10453187068993257,0.37383036613464354,0.27404798260911184,0.5027148639783263,0.2466952496696128,0.6261696313507855,0.2740479888574057
350,0.18109324425458903,0.09604154148565816,0.7051834136247634,0.10904571450535061,0.8123758375644684,0.09274209484851065,0.3613966524600982,0.2405658753289645,0.5057520849630236,0.217047231380623,0.638603350520134,0.2405658728465905
351,0.17352618798613542,0.07185868879570957,0.7151931256055832,0.09665703274356689,0.8216465175151825,0.0797919016412414,0.3790648877620697,0.2721797027020177,0.4957178983837366,0.23933230566162927,0.6209351114928723,0.2721797036041982
352,0.19435644075274464,0.10461020758928098,0.6828217029571533,0.12381975441409282,0.7909938991069794,0.10346867581649279,0.3843881011009216,0.28214227328365193,0.49313694704324007,0.24831082761420012,0.6156118962913751,0.28214227943943737
