Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
569,0.17836756408214566,0.03518011869309307,0.7160819113254547,0.04899662982593109,0.8202305972576142,0.038819221395987445,0.19974830150604245,0.10187618904732719,0.6779086351394653,0.12246995249706331,0.8002516984939575,0.10187618904732719
570,0.1875487074255943,0.021599845995350885,0.7077157437801361,0.029736008108517658,0.8110547959804535,0.022333288337942715,0.23311610221862789,0.17207371667338706,0.6464762151241302,0.1798660742235704,0.7668838977813721,0.17207371667338706
571,0.18564160317182538,0.026325613220104273,0.7108866274356842,0.03760286395300379,0.8117395401000976,0.029279657078032758,0.2123043358325958,0.07896625593296978,0.6577132254838943,0.10166080001592703,0.7876956641674042,0.07896625593296978
572,0.17897278815507883,0.029870206634411547,0.7063575446605682,0.04094053884783074,0.8105336427688599,0.03315692684045972,0.1927326142787933,0.055878135142339365,0.6816478192806243,0.07646370188643711,0.8072673857212067,0.05587813514233937
573,0.18894364833831784,0.03437341907521142,0.7053309977054596,0.04823911247507237,0.8101710200309753,0.033078736277983835,0.21092486977577207,0.06750314293191034,0.6586033463478088,0.08876354559928502,0.7890751302242279,0.06750314293191036
574,0.17794021517038344,0.026608462064319154,0.7207024097442627,0.03314767297659727,0.8205688118934631,0.027562177869914915,0.1810896217823028,0.03507679825019327,0.6964252948760986,0.04879214983899646,0.8189103782176972,0.03507679825019327
575,0.18429997861385344,0.024367575084729576,0.7189862072467804,0.03375554505881504,0.8199724316596985,0.024457137313681942,0.25932556390762324,0.24397226309143386,0.6275349244475364,0.2169255494269046,0.7406744360923767,0.24397226309143386
576,0.1798684880137443,0.022745748361511914,0.711452579498291,0.03514713758770427,0.8169522404670715,0.029934138461608875,0.1838029325008392,0.02386490149533016,0.6919504404067993,0.03363384946799415,0.8161970674991608,0.023864901495330163
577,0.19085822403430935,0.04324897181606168,0.6978721916675568,0.06010177789768565,0.8072605669498444,0.044296125176080794,0.2056188344955444,0.06898404306846379,0.6655496954917908,0.09145869012656756,0.7943811655044556,0.06898404306846377
578,0.1904504835605621,0.030378521947179198,0.7076994955539704,0.045654976804856154,0.8111012518405915,0.032546264944384055,0.19192225933074947,0.0642900470290389,0.684289425611496,0.08652695695708927,0.8080777406692505,0.0642900470290389
579,0.2685107365250587,0.24965077017706652,0.636902766302228,0.2207815743469821,0.7314892468973995,0.24965078427524795,0.18595612645149226,0.05275596855725674,0.6911884248256683,0.07365334149540323,0.8140438735485077,0.05275596855725674
